trade_date,score,Read_count
20130713,0.32644995,18551855803139063911538834014567584749339368055543925035565245055925035311980200953963549449953933456338017701504956965537444461390537612510458406389100758850355652450559250353119802009539635494499539334563380177015049569655374444613905376125104584063891007588
20130714,0.446558952,5.23752E+80
20130715,0.425697128,1.02655E+32
20130716,0.394914076,8.55315E+62
20130717,0.403901656,4.77749E+79
20130718,0.262703369,7.80548E+24
20130721,0.550107037,74915411490
20130722,0.295587674,7.28686E+14
20130723,0.312098349,1.23764E+43
20130724,0.248872114,1.04211E+57
20130725,0.348679973,6.93963E+25
20130726,0.24973275,6.30521E+58
20130727,0.326166978,7.52104E+41
20130729,0.28876712,1510549
20130730,0.557452485,7.51721E+29
20130731,0.331367195,1.06978E+15
20130801,0.415338257,8.80622E+30
20130802,0.425143779,1.34387E+18
20130803,0.431179064,8.83727E+22
20130804,0.343529373,8.39232E+22
20130806,0.324746502,5.84679E+11
20130807,0.423534319,3.99766E+12
20130808,0.056737576,81716772464
20130809,0.48966226,7.81143E+59
20130810,0.369321002,4.56838E+55
20130811,0.531460119,1.36669E+14
20130812,0.554710649,732808
20130813,0.250608801,3.97102E+29
20130814,0.461072195,1.1281E+35
20130815,0.50730958,1.08497E+25
20130816,0.272452191,4.16783E+59
20130817,0.367770935,1.24031E+49
20130818,0.269665499,11533244
20130819,0.418230819,1.35089E+13
20130820,0.385732039,5.47733E+26
20130821,0.271204429,8.59927E+28
20130822,0.458682564,8.08126E+39
20130823,0.424733387,1.88032E+89
20130824,0.505493008,1.3827E+59
20130825,0.539864855,1.99093E+49
20130826,0.161787551,1.09312E+47
20130827,0.393792296,4.47616E+61
20130828,0.166258989,5.05127E+65
20130829,0.373318319,8.541E+13
20130830,0.462799741,1.23111E+37
20130831,0.458453576,1.02098E+12
20130901,0.385355478,3.5375E+15
20130903,0.526845116,1.64786E+28
20130904,0.354997973,8.5826E+13
20130905,0.186227381,12091315931
20130906,0.111941587,788573
20130907,0.599460665,1.18215E+18
20130910,0.143611191,5254411688
20130911,0.189585256,11483220
20130912,0.63824795,2.38716E+18
20130913,0.266818433,6.6339E+16
20130914,0.234211787,595457
20130915,0.248,1010
20130916,0.0067,475
20130917,0.0759,1543
20130918,0.46564865,1123877
20130919,0.457889842,9.68349E+18
20130920,0.354747926,5.21497E+18
20130921,0.09466677,7281088441
20130922,0.619389776,28543836
20130923,0.432013477,8141596803
20130924,0.209403804,5219101119
20130925,0.6479372,19561205468
20130926,0.532516133,1.69996E+21
20130927,0.843616822,6.65784E+12
20130928,0.9732,3566
20130930,0.415564289,30752632
20140108,0.554591408,5.76117E+12
20140109,0.336689509,7.27887E+44
20140110,0.317888055,1.52849E+57
20140111,0.457753721,1.49432E+27
20140112,0.638724585,1353782875
20140113,0.300486576,1338584
20140114,0.57417057,8.51171E+19
20140115,0.472703848,4.67948E+20
20140116,0.298597182,2.9206E+51
20140117,0.350290074,1.15912E+80
20140118,0.348203551,1.1261E+115
20140119,0.643776852,1.6182E+33
20140120,0.415454772,1.11178E+27
20140121,0.25339926,4.3994E+179
20140122,0.381134619,1.2592E+170
20140123,0.471179647,1.48511E+75
20140124,0.324365751,6.82884E+51
20140125,0.309335238,3.38613E+88
20140126,0.341392592,1.05899E+27
20140127,0.320783535,1.99622E+34
20140128,0.430453199,1.3241E+177
20140129,0.303951204,6.21826E+40
20140130,0.456638535,1.08222E+42
20140131,0.661864539,9.86115E+23
20140201,0.359551624,8.4952E+56
20140202,0.64027425,1389545
20140203,0.360274232,4.56488E+35
20140204,0.403899789,1.20581E+61
20140205,0.425226514,6.84578E+43
20140206,0.343927767,5.20579E+37
20140207,0.472859442,1.31265E+41
20140208,0.459111855,1.00875E+14
20140209,0.625187555,1.6577E+13
20140210,0.399478973,11181598946
20140211,0.4739,785
20140212,0.596480628,8.18121E+16
20140213,0.416616341,1641956989
20140214,0.0597,957
20140215,0.3023,2062
20140216,0.583578249,1.31315E+13
20140217,0.34654745,1.71312E+19
20140218,0.199182964,1.48998E+44
20140219,0.66025717,1.30886E+41
20140220,0.543653304,1.67366E+69
20140221,0.420828935,1.5017E+103
20140222,0.516643689,9.39472E+67
20140227,0.831919123,6221794
20140228,0.289442974,4.15185E+85
20140301,0.42251588,3.49681E+42
20140302,0.410794312,7.65716E+18
20140303,0.174514738,1.61483E+30
20140304,0.592957456,6.90495E+33
20140305,0.483769022,2.00924E+44
20140306,0.391788396,1.33819E+35
20140307,0.55912765,9.29883E+84
20140308,0.35060501,1.5E+91
20140309,0.255892746,4.95115E+39
20140310,0.5682,653653
20140311,0.370944315,1.9573E+127
20140312,0.236626022,2.0129E+101
20140313,0.463127795,6.9715E+157
20140314,0.459054944,8.12104E+63
20140315,0.394970956,8.23146E+53
20140316,0.504344323,6.33109E+33
20140317,0.374377847,10271225786
20140318,0.256542852,2.84713E+68
20140319,0.492861917,8.29679E+74
20140320,0.526743129,1.13578E+37
20140321,0.294892908,8.18986E+55
20140322,0.175314497,2.17421E+57
20140327,0.528,710
20140328,0.260907942,8.5386E+68
20140329,0.208062456,5.72741E+61
20140330,0.141610291,9642393938
20140331,0.465907544,7.14906E+16
20140401,0.281516701,2.4829E+232
20140402,0.359275481,1.6842E+188
20140403,0.278422638,2083126171911501135718231312169072674128272095274373211327016901467390510728501020143011469192468103511415187527779179581745106139671440156288320831261719115011357182313121690726741282720952743732113270169014673905107285010201430114691924681035114151875277791795817451061396714401562883
20140404,0.352232967,1.73516E+47
20140405,0.345313569,2.97916E+43
20140406,0.353619736,8.18285E+27
20140413,0.621650281,1.27512E+11
20140414,0.7297,1125
20140415,0.43550364,1.03016E+21
20140416,0.287513442,1.23437E+45
20140417,0.576846041,7.41128E+29
20140418,0.377035636,9.22953E+38
20140419,0.205375053,1.11513E+19
20140421,0.02136759,11021209
20140422,0.437859992,7.69231E+63
20140423,0.216828879,9.42116E+22
20140424,0.450387498,1.58016E+67
20140425,0.14654006,7.379E+197
20140426,0.616014435,6.58395E+21
20140427,0.472006742,1.69154E+61
20140428,0.280605206,2.26512E+11
20140502,0.328434712,2146912860
20140503,0.352861538,5.50818E+11
20140504,0.1437,1310
20140505,0.0713,923
20140506,0.25713257,1.19017E+70
20140507,0.333818883,6.701E+117
20140508,0.498302789,7.16124E+87
20140509,0.489681921,1.4708E+125
20140510,0.289357639,9.82199E+14
20140511,0.1422,1101
20140513,0.5127,3199
20140514,0.288917142,6.24692E+37
20140521,0.383292041,9.97806E+32
20140522,0.33996973,1.06585E+40
20140523,0.215193426,1.3831E+199
20140524,0.501576168,1.50292E+77
20140525,0.9531,12041204
20140526,0.447251602,1.95013E+29
20140527,0.252540831,7.5711E+57
20140528,0.507226138,9.21353E+55
20140529,0.372707381,8.93681E+34
20140530,0.377652777,7.66475E+81
20140531,0.52615028,1.76685E+30
20140601,0.11166339,8581207
20140602,0.439760133,1.84018E+21
20140603,0.537354126,8.75103E+17
20140604,0.359973986,1.22216E+38
20140605,0.214427737,2.52212E+30
20140606,0.077570292,1.10743E+12
20140618,0.3469,953
20140619,0.591109372,2.21415E+54
20140620,0.598883941,1.40019E+83
20140621,0.35330765,2.16319E+79
20140622,0.0395,23242324
20140623,0.554786006,2.24818E+23
20140624,0.362604231,3.3522E+31
20140625,0.333590419,1.5681E+203
20140626,0.278687062,1.31818E+34
20140627,0.248797774,2.8773E+116
20140628,0.212878315,1.6724E+254
20140629,0.270538887,9.09616E+47
20140630,0.343818661,1.47112E+35
20140701,0.222487587,1.19116E+97
20140702,0.319891112,2.86124E+28
20140703,0.254223167,3.2452E+39
20140704,0.228339711,2.53822E+14
20140705,0.29800179,3.09923E+23
20140707,0.0865,4897
20140708,0.455499371,1.82619E+51
20140709,0.519626558,1.6034E+166
20140710,0.353661101,2.75619E+54
20140711,0.402444177,2.17121E+39
20140712,0.566758221,1.93515E+55
20140715,0.306274384,2.04117E+39
20140716,0.26851725,1.18195E+22
20140717,0.546706386,94225291086
20140718,0.344598271,20853120
20140719,0.411364263,6.6822E+53
20140721,0.8428,3994
20140727,0.640336443,1.21813E+31
20140728,0.517617082,17612208
20140729,0.758943759,1.93182E+12
20140730,0.430138694,1.92892E+89
20140731,0.327242735,2.38425E+39
20140801,0.406006234,1.46816E+23
20140802,0.538257446,2.53512E+39
20140804,0.563044287,1.48521E+23
20140805,0.218190514,1.20719E+23
20140806,0.305755595,1.33915E+31
20140807,0.036328904,1.72117E+31
20140808,0.570965692,3.9341E+101
20140809,0.233961809,2.52122E+11
20140810,0.24008268,14262933
20140811,0.641035488,34013221
20140812,0.65150924,1.08011E+39
20140813,0.375910575,2.92621E+27
20140814,0.34809807,5.91233E+31
20140815,0.544667823,1.58812E+23
20140816,0.382035119,1.37511E+27
20140817,0.306300959,1987882782
20140818,0.639110844,22751017
20140819,0.639198303,1.5821E+26
20140820,0.602841828,1.5241E+19
20140821,0.398095801,2.08324E+43
20140830,0.320505913,2.64211E+23
20140901,0.9524,1486
20140902,0.515701112,4.82915E+51
20140903,0.404848536,9.26823E+43
20140904,0.365966489,2.70016E+11
20140905,0.546168035,2.53414E+40
20140906,0.569355748,1.55512E+15
20140907,0.0256,3410
20140908,0.0464,8485
20140909,0.377100399,2.40219E+23
20140910,0.191039121,2.13215E+11
20140911,0.466065793,1.70917E+35
20140912,0.183974707,1.20726E+11
20140913,0.35661168,1.61712E+14
20140915,0.463541928,1.23033E+19
20140916,0.432980202,4.20316E+35
20140917,0.554279074,2.04412E+94
20140918,0.33004426,2.59513E+45
20140919,0.2357,2519
20140920,0.250284509,1.81628E+11
20140921,0.425302636,1.26195E+15
20140922,0.422893154,1.30525E+11
20140923,0.403849201,1.54019E+51
20140924,0.345354083,1.59824E+83
20140925,0.34807555,2.453E+179
20140926,0.459637451,1.09418E+93
20140927,0.315385519,2.37648E+87
20140928,0.317898725,4.13225E+23
20140929,0.1575,1200
20140930,0.152102509,3.91211E+59
20150101,0.573979959,40423792
20150102,0.563294985,32431842
20150103,0.625461928,1.56916E+19
20150104,0.470834703,1.28116E+50
20150105,0.49979653,1.59128E+31
20150106,0.262459456,4.5731E+114
20150107,0.465158951,4.69029E+79
20150108,0.591313049,1.59136E+70
20150109,0.310983487,4.80945E+39
20150110,0.8387,2337
20150111,0.7453,1992
20150112,0.322441504,1.14815E+27
20150113,0.298959353,1.86719E+27
20150114,0.171433359,2.64939E+35
20150115,0.282509021,1.41736E+27
20150116,0.45501452,5.23443E+23
20150117,0.450433827,22551795
20150118,0.524799376,49321794
20150119,0.2573,1983
20150122,0.480493844,2.11518E+18
20150123,0.155578297,1.98921E+35
20150124,0.605323679,6.30015E+38
20150125,0.687020099,1968853
20150126,0.490370942,1.77725E+15
20150127,0.506123882,2.9683E+111
20150128,0.295401159,2.6483E+147
20150129,0.221608182,2.5813E+99
20150130,0.306054205,3.4013E+155
20150131,0.117868575,1.75912E+15
20150201,0.674681068,5.61013E+19
20150202,0.229654089,2.05523E+19
20150203,0.350631176,1.64312E+55
20150204,0.179576005,1.3503E+99
20150205,0.242839165,3.1832E+135
20150206,0.402250011,2.2892E+75
20150207,0.277101992,1.93425E+80
20150208,0.159930787,2.27115E+27
20150209,0.352307025,1.84437E+87
20150210,0.294053242,1.11612E+57
20150211,0.653654869,1.63225E+15
20150212,0.420819775,1.86017E+84
20150213,0.276284004,2.74218E+83
20150214,0.205723362,2.16144E+61
20150215,0.202052188,1.92626E+19
20150216,0.229142488,5.64718E+27
20150217,0.617509255,1.26271E+15
20150218,0.540916784,2.25615E+34
20150219,0.480661976,1.37714E+11
20150224,0.331159265,3.11019E+43
20150225,0.531104226,2.33221E+19
20150226,0.343926829,5.07718E+23
20150227,0.750626134,5.88031E+35
20150302,0.313562363,2.14328E+27
20150303,0.840616458,41652154
20150304,0.175343309,1.13593E+43
20150305,0.554280276,2.3822E+108
20150306,0.345467929,1.2201E+45
20150307,0.247636739,1.54972E+70
20150308,0.503047005,1.02612E+11
20150309,0.191108799,2.85029E+15
20150310,0.27954345,1.37921E+94
20150311,0.281659647,3.73416E+66
20150312,0.23722266,3.5062E+71
20150313,0.44907795,1.9252E+219
20150314,0.709901105,1.86217E+47
20150315,0.2696,47814781
20150316,0.243341242,3.71539E+55
20150317,0.283133904,4.4075E+151
20150318,0.216239496,3.3663E+109
20150319,0.366201019,4.0804E+131
20150320,0.384721598,3.98468E+43
20150321,0.469052297,2.52827E+11
20150323,0.652,1612
20150324,0.2433,4432
20150330,0.407292617,6.25034E+35
20150331,0.29704451,4.34137E+75
20150401,0.298761732,5.2743E+179
20150402,0.312924241,3.7445E+163
20150403,0.361381487,5.0755E+135
20150404,0.143875004,3.58541E+27
20150405,0.295573972,32063529
20150406,0.476139027,2.57251E+15
20150407,0.235443113,3.55144E+47
20150408,0.421583755,3.09251E+23
20150409,0.759455911,3.8033E+47
20150410,0.341,28562856
20150411,0.466240947,1.00887E+28
20150412,0.398302631,26546315
20150413,0.31323255,6.29068E+95
20150414,0.283262342,5.05344E+55
20150415,0.637455477,3.45937E+79
20150416,0.203394171,3.7104E+167
20150417,0.417881164,4.2914E+119
20150418,0.238774413,4.32964E+31
20150419,0.534071867,5.01047E+31
20150420,0.407945552,4.45946E+35
20150421,0.439640961,7.11646E+67
20150422,0.423031059,5.15066E+91
20150423,0.361739633,7.22466E+79
20150424,0.395039942,7.45178E+31
20150425,0.202510658,1.03911E+17
20150426,0.287907911,66186693
20150427,0.426846002,7.06872E+32
20150428,0.242709218,8.19276E+52
20150429,0.277195309,7.75682E+42
20150430,0.286817313,8.27393E+31
20150502,0.8245,9405
20150503,0.152039674,6.84126E+11
20150504,0.415000095,7.00393E+27
20150505,0.340036265,7.00564E+31
20150506,0.354182123,6.61971E+19
20150507,0.470178985,6.50666E+31
20150508,0.4879,6393
20150509,0.587177156,2.62221E+11
20150511,0.402683563,5.73553E+23
20150512,0.454785351,6.19555E+15
20150513,0.477547513,5.74156E+11
20150514,0.402140142,1.03197E+28
20150515,0.467631831,6.87565E+32
20150516,0.771424853,26743627
20150518,0.110367118,5.10044E+43
20150519,0.2479,3205
20150520,0.414315093,2.95138E+15
20150523,0.220917453,48843126
20150524,0.6122,2299
20150526,0.342747863,4.69172E+52
20150527,0.479321541,4.63551E+23
20150528,0.333353712,4.4976E+115
20150529,0.362014232,8.34841E+56
20150530,0.0307,83408340
20150531,0.432405722,5.94329E+23
20150601,0.119370483,2.67126E+71
20150602,0.339897865,2.4084E+167
20150603,0.289482886,4.8695E+105
20150604,0.3577,2478
20150610,0.4036,5298
20150611,0.425395462,3.81958E+31
20150612,0.473956169,1.22375E+85
20150613,0.0708,51565156
20150614,0.5208,40104010
20150615,0.373445626,3.7753E+119
20150616,0.349943359,4.3924E+103
20150617,0.338801308,4.7376E+119
20150618,0.309893797,4.46864E+87
20150619,0.394116192,3.09046E+23
20150620,0.9573,3847
20150621,0.559886246,47684815
20150622,0.074840014,27203068
20150623,0.280624436,1.50437E+52
20150624,0.468712807,3.97937E+67
20150625,0.426179012,4.4414E+103
20150626,0.323643611,3.63442E+39
20150627,0.537093981,6.35639E+43
20150628,0.565489985,3.53863E+24
20150629,0.36346628,2.24218E+39
20150630,0.333548729,2.31842E+59
20150701,0.194096196,3.7784E+155
20150702,0.377035103,3.0044E+87
20150703,0.275636809,4.53628E+87
20150704,0.0084,3140
20150705,0.791562665,5.08135E+39
20150706,0.290782342,2.59245E+75
20150707,0.258756398,3.88848E+96
20150708,0.322243599,5.0801E+100
20150709,0.518331211,7.51892E+27
20150710,0.164825842,7.76049E+27
20150711,0.37063638,6.32465E+15
20150713,0.314387097,6.76985E+47
20150714,0.168141265,6.09675E+63
20150715,0.32348421,7.2184E+111
20150716,0.574756439,1.95866E+24
20150717,0.368867027,8.47681E+27
20150718,0.497002409,8.81136E+27
20150719,0.090120563,2.65221E+19
20150720,0.374788325,6.65164E+19
20150721,0.330592009,4.94762E+15
20150722,0.280376448,7.12254E+31
20150723,0.225662727,5.68458E+67
20150724,0.408984601,6.13657E+23
20150725,0.197545275,5.75027E+11
20150726,0.493936582,54492894
20150727,0.279311102,4.58168E+47
20150728,0.365162673,4.58544E+27
20150729,0.339782882,4.83954E+23
20150730,0.276687534,6.30253E+43
20150731,0.250312389,7.05559E+44
20150801,0.027587625,128334605
20150802,0.9671,7497
20150803,0.327014173,6.29477E+52
20150804,0.330831486,6.47363E+59
20150805,0.205144049,6.07958E+19
20150806,0.319629074,5.82158E+40
20150807,0.345105656,5.50052E+27
20150809,0.5404,3786
20150810,0.354963463,1.09766E+46
20150811,0.431413308,9.67598E+31
20150812,0.150770815,9.01692E+15
20150813,0.508376781,1.2113E+21
20150814,0.239224414,1.14861E+39
20150815,0.142973706,9.78636E+31
20150816,0.555330151,105209466
20150817,0.400471623,102442217
20150818,0.331502793,1.8006E+32
20150819,0.392371362,1.07481E+27
20150820,0.425624692,1.01551E+21
20150821,0.419166073,1.03951E+21
20150822,0.431644455,1.30285E+12
20150824,0.360885895,8.76814E+13
20150825,0.402778649,1.13571E+23
20150826,0.301040335,1.22152E+48
20150827,0.302603089,1.13182E+12
20150828,0.503971266,1.24793E+12
20150829,0.858060797,1.36463E+12
20150830,0.8834,2587
20150831,0.384137134,1.24431E+23
20150901,0.394191808,1.16761E+18
20150902,0.347767389,1.15681E+81
20150905,0.3673,10709
20150906,0.6595,10430
20150907,0.526010743,1022810194
20150909,0.337991492,9.61911E+36
20150910,0.041569355,1.04201E+18
20150911,0.14853259,1.15436E+16
20150913,0.9456,3698
20150914,0.753610267,9.95823E+11
20150915,0.1036,10068
20150916,0.875562005,27301639
20150917,0.271060614,4.08041E+15
20150918,0.468478409,9.97212E+54
20150919,0.240354705,1.03471E+46
20150920,0.05213123,1018210420
20150921,0.7644,9534
20150922,0.154688282,1.01921E+51
20150923,0.36679327,2.3513E+103
20150924,0.422040281,9.59411E+24
20150925,0.326154401,3.6213E+15
20150926,0.335,18701870
20150927,0.7507,10160
20150929,0.445362369,1.22781E+66
20150930,0.263819604,1.11551E+86
20160111,0.1165,8977
20160112,0.439156545,1.16342E+30
20160113,0.43086581,1.03651E+30
20160114,0.192566053,1.38051E+35
20160115,0.046860831,1.02411E+19
20160116,0.004,1316413164
20160117,0.0643,2331923319
20160118,0.489451215,1.34451E+39
20160119,0.256530817,1.37002E+39
20160120,0.220400094,1.70361E+19
20160121,0.583911383,1.54661E+29
20160122,0.45001391,1.25521E+19
20160123,0.0474,1535915359
20160124,0.218891312,4.47132E+39
20160126,0.8075,1392013920
20160127,0.370126422,1.3002E+45
20160128,0.359066602,1.04061E+19
20160129,0.009415444,1.11421E+19
20160131,0.5542,3121331213
20160201,0.6599,90029002
20160202,0.303472481,9.74791E+29
20160203,0.5407,10064
20160204,0.5221874,1071312477
20160205,0.130056254,1.16641E+14
20160207,0.0539,12336
20160208,0.2699,21718
20160214,0.0105,9238
20160215,0.385487683,7.95084E+11
20160216,0.1297,8291
20160303,0.46429188,1355113258
20160304,0.301473258,1269910287
20160307,0.428676465,1244112186
20160308,0.9792,11571
20160309,0.1974,8766
20160310,0.8007,10795
20160311,0.509751106,1.07778E+28
20160312,0.171253483,982810358
20160313,0.351387746,6.40288E+12
20160314,0.082203959,1.09509E+26
20160315,0.01872339,1.06708E+17
20160316,0.43774127,7.64666E+12
20160317,0.089,7263
20160318,0.431248658,1.50681E+13
20160319,0.0063,9566
20160320,0.9688,9953
20160321,0.06784926,9.2601E+16
20160322,0.345962909,9.5091E+26
20160323,0.229740631,1.01923E+22
20160324,0.347874728,1.04251E+25
20160325,0.493429306,7.7261E+27
20160326,0.4859,7414
20160327,0.231425286,9.90377E+39
20160328,0.5833,6167
20160329,0.245940499,1.06901E+31
20160330,0.313087242,1.07467E+26
20160331,0.209862693,7.34974E+21
20160401,0.326542472,1.76711E+34
20160404,0.0355,8766
20160405,0.426069628,9.15276E+20
20160406,0.160536382,7.47611E+48
20160407,0.240026807,1.15721E+42
20160408,0.249409509,8.70186E+16
20160409,0.9282,10585
20160411,0.048741617,99049879
20160412,0.0068,6303
20160413,0.586505799,6.19986E+19
20160414,0.1046,8151
20160415,0.292530999,8.43985E+31
20160416,0.4854,68536853
20160417,0.5746,77067706
20160419,0.375070169,5.56366E+65
20160420,0.210632225,5.89864E+65
20160421,0.615999934,6.05861E+73
20160422,0.9817,43604360
20160425,0.389178419,8.03355E+59
20160426,0.304590813,7.00375E+72
20160427,0.298645607,4.93194E+23
20160428,0.275172199,64316727
20160429,0.140086054,5.84261E+15
20160502,0.168235206,122805234
20160503,0.219579556,6.57143E+39
20160504,0.30761685,5.14858E+47
20160505,0.368449002,4.9174E+27
20160506,0.345613851,2.89368E+28
20160507,0.0983,3363
20160508,0.0912,6041
20160509,0.070995747,5.05434E+11
20160510,0.209364614,6.6947E+15
20160511,0.402193955,5.9684E+39
20160512,0.320266728,6.49766E+15
20160513,0.090801648,72186740
20160516,0.195216755,5.24149E+23
20160517,0.352781795,7.27268E+19
20160518,0.604085685,7.75559E+19
20160519,0.482075833,7.10961E+11
20160520,0.277193465,8.6128E+31
20160521,0.585085729,7.97288E+16
20160522,0.910909793,7.18073E+11
20160523,0.1771,5518
20160524,0.318940953,69617182
20160525,0.083018873,6.09866E+15
20160526,0.301924202,5.35251E+23
20160527,0.321751999,5.67463E+23
20160609,0.6005,5574
20160610,0.161989253,4.82847E+11
20160611,0.142251356,4.96944E+11
20160612,0.365974735,3.40036E+27
20160613,0.400229779,3.84036E+67
20160614,0.392516584,3.33024E+47
20160615,0.22905567,2.6982E+39
20160616,0.430673854,36863452485738564872391232673204506450343481414018418420738272941386833832193404027283096359133273869295827131490425123049331833882401276534692968277923522297205325932053608728683267320450645034348141401841842073827294138683383219340402728309635913327386929582713149042512304933183388240127653469296827792352229720532593205360872868
20160617,0.152283578,4.6211E+40
20160622,0.362680007,1.78317E+47
20160623,0.30953965,1.5002E+136
20160624,0.271160267,5.2782E+187
20160625,0.368020912,2.73419E+91
20160626,0.574125546,3.37427E+31
20160627,0.444312771,3.9175E+191
20160628,0.253983336,3.5603E+201
20160629,0.366406231,2.10542E+39
20160704,0.546255127,1.48048E+23
20160705,0.422985891,1.9722E+99
20160706,0.511077619,1.7602E+143
20160707,0.353211533,3.9852E+168
20160708,0.218293823,4.7463E+137
20160709,0.612690272,2.14451E+23
20160710,0.34219699,2.80224E+23
20160711,0.560620121,2795492524482758281919291982253825251830311928781587240517032248205721861398181418492808144517101511136317781832177722211801179417582114188419391929198225382525183031192878158724051703224820572186139818141849280814451710151113631778183217772221180117941758211418841939
20160712,0.246227722,2.14715E+31
20160715,0.372627498,4.56731E+59
20160716,0.237094658,2.90827E+31
20160717,0.320282565,2.95628E+23
20160718,0.513766144,2.78787E+47
20160719,0.302983524,5.74528E+51
20160720,0.385592171,3.29237E+43
20160721,0.246712799,5.30532E+47
20160722,0.297832784,7.73413E+89
20160723,0.747643779,5.12333E+15
20160724,0.145260424,3.30439E+15
20160725,0.276063939,4.3111E+121
20160726,0.349176318,5.6786E+121
20160727,0.271326157,4.29841E+97
20160728,0.339841012,3.23643E+87
20160729,0.324115656,5.64934E+27
20160801,0.36227975,6.94437E+79
20160802,0.201767483,2.8164E+111
20160803,0.331383859,2.5222E+110
20160804,0.265583024,2.0632E+98
20160805,0.458836876,2.5303E+215
20160811,0.694039187,3.61134E+11
20160812,0.297170822,1.59133E+32
20160813,0.0361,3514
20160815,0.349972858,3.82937E+15
20160816,0.279916902,3.5333E+115
20160817,0.29537384,5.26229E+55
20160818,0.328805035,3.61549E+87
20160819,0.421912239,4.0944E+167
20160820,0.705298671,9.93745E+15
20160822,0.327169286,4.43741E+27
20160823,0.403936509,3.81252E+27
20160824,0.349457554,3.52033E+15
20160831,0.551,3791
20160901,0.335997794,4.49331E+15
20160902,0.34348611,5.51445E+31
20160903,0.5682,3933
20160905,0.19097607,4.32846E+35
20160906,0.144940162,4.4295E+51
20160907,0.112358028,6.42256E+51
20160908,0.009126997,6.00453E+11
20160909,0.315888818,6.60161E+27
20160910,0.5334,6830
20160912,0.167986413,8.06154E+31
20160913,0.609788565,8.86354E+11
20160914,0.161531024,5.68957E+39
20160915,0.5537,5022
20160916,0.0791,7714
20160917,0.297832557,47615025
20160918,0.203,6973
20160919,0.317543836,5.6684E+27
20160921,0.537208084,5.19841E+19
20160922,0.329459272,4.91146E+23
20160923,0.296990975,55525141
20160924,0.8871,6089
20160926,0.179489094,5.42055E+15
20160927,0.055333142,4.57751E+32
20160928,0.13276088,5.18651E+20
20160929,0.211077895,9.30181E+68
20160930,0.138913285,9.77199E+19
20170103,0.079334827,2.7033E+19
20170104,0.331164113,3.6433E+19
20170105,0.19270985,4.53356E+11
20170106,0.359080609,4.36533E+11
20170107,0.636451191,1260418847
20170109,0.060368703,6.58583E+23
20170110,0.222619241,2.64347E+27
20170111,0.244743701,3.01428E+15
20170112,0.534553028,27122870
20170113,0.429509993,3.70531E+16
20170114,0.190550203,4.44564E+52
20170115,0.3128,4377
20170116,0.134610961,1.20531E+27
20170117,0.9694,5466
20170118,0.483718619,1.02608E+33
20170119,0.492710967,6.42159E+11
20170122,0.4621,10400
20170123,0.200570352,7.53815E+12
20170126,0.379776226,101626125
20170131,0.1737,6417
20170203,0.425823941,47824917
20170206,0.012966861,2086913245
20170207,0.465269052,2.72774E+13
20170209,0.324850112,4.01037E+21
20170210,0.768047024,45424530
20170214,0.1418,4703
20170215,0.0199,6872
20170217,0.420868409,1237021215
20170219,0.5682,13279
20170220,0.384638431,5.00551E+11
20170222,0.624,7036
20170223,0.0412,5302
20170314,0.303026131,2.60928E+11
20170315,0.064141576,6.59428E+12
20170316,0.3237509,2.87924E+19
20170317,0.110850918,2.54069E+19
20170318,0.389988749,2.26923E+39
20170319,0.35531138,5.82435E+71
20170320,0.39730592,3.8373E+153
20170321,0.480924533,5.2171E+17
20170322,0.9926,21182118
20170323,0.40160069,2.22119E+55
20170324,0.318491693,3.10129E+47
20170325,0.0152,33333333
20170326,0.363133077,31963056
20170327,0.234860475,3.0324E+15
20170328,0.0094,3327
20170329,0.408595129,4.81826E+19
20170330,0.540161383,2.95824E+28
20170331,0.3861,3053
20170401,0.181924024,2.76928E+11
20170402,0.0312,2848
20170403,0.138533096,3.33486E+11
20170404,0.334649545,2.55823E+11
20170405,0.330240597,2.11722E+35
20170406,0.8933,3996
20170407,0.176288221,7.08026E+27
20170408,0.3663473,4.50242E+72
20170409,0.724346567,2.65629E+11
20170410,0.070325289,2.63026E+11
20170411,0.273314774,2.55426E+24
20170412,0.232210417,3.89244E+19
20170413,0.7826,2408
20170414,0.277284596,3.11626E+31
20170415,0.448216471,2.59224E+27
20170416,0.659874031,4.58916E+11
20170417,0.450889562,4.01723E+43
20170418,0.467160949,2.16648E+39
20170419,0.38349103,2.2022E+35
20170420,0.432787208,2.00623E+19
20170421,0.269009974,4.35771E+75
20170424,0.045273782,19745044
20170425,0.236610966,2.14828E+27
20170426,0.282761136,22766246
20170427,0.157777239,1.97566E+35
20170428,0.348868718,2.00955E+31
20170429,0.244492577,8.97316E+25
20170501,0.1799,1167311673
20170502,0.233523703,5.6281E+35
20170503,0.394920578,2.08832E+85
20170504,0.373384533,7.71716E+73
20170505,0.230043137,2.05917E+33
20170506,0.347430757,1.58561E+23
20170507,0.350820007,4.59443E+15
20170508,0.303240619,2.10847E+87
20170514,0.381359992,1.59714E+85
20170515,0.338822677,1.81784E+39
20170516,0.157569318,1.93418E+27
20170517,0.350365248,4.1733E+140
20170518,0.441514298,3.89527E+78
20170519,0.318835427,3.59296E+61
20170520,0.302588097,30552473
20170521,0.109648999,89432945
20170522,0.291608744,2.45624E+36
20170523,0.431824838,2.52595E+23
20170524,0.147068125,3.24848E+27
20170525,0.236228159,3.34854E+19
20170526,0.286294105,2.27811E+24
20170527,0.5125,6290
