ts_code,trade_date,open,high,low,close,change,pct_chg,vol,amount,5MA,MACD,slowj,score,n_vol,n_amount
600559.SH,20190730,12.68,12.85,12.6,12.74,0.06,0.4732,83162.18,106249.983,12.57,-0.270182118,61.8428857,0.423907562,0.158510953,-0.02494177
600559.SH,20190731,12.7,12.79,12.5,12.53,-0.21,-1.6484,65304.79,82227.326,12.57,-0.27219979,67.49591086,0.390523931,0.07472626,-0.09000417
600559.SH,20190801,12.43,12.52,12.2,12.29,-0.24,-1.9154,86680.57,106778.216,12.57,-0.289823895,49.38324622,0.409828892,0.175018809,-0.023511116
600559.SH,20190802,12.05,12.16,11.99,12.11,-0.18,-1.4646,80091.39,96737.831,12.018,-0.314688092,12.56777659,0.465638268,0.144103181,-0.050704259
600559.SH,20190805,12.05,12.3,12.01,12.02,-0.09,-0.7432,67431.33,81675.024,12.018,-0.337761886,-15.81959152,0.41729983,0.084703726,-0.091500012
600559.SH,20190806,11.81,12.11,11.53,12.07,0.05,0.416,102250.91,121153.957,12.018,-0.348001903,10.30025395,0.40461492,0.248072943,0.015423804
600559.SH,20190808,11.92,12.22,11.92,11.99,0.09,0.7563,86499.35,104433.265,12.018,-0.368077482,51.44218177,0.437001773,0.174168547,-0.029862126
600559.SH,20190809,12.06,12.1,11.64,11.69,-0.3,-2.5021,83658.25,99023.924,12.052,-0.389739769,19.17430115,0.327142186,0.160838453,-0.044512658
600559.SH,20190812,11.74,12.26,11.74,12.25,0.56,4.7904,163703.55,197756.132,12.052,-0.357597802,41.24579125,0.565742972,0.536401224,0.222891337
600559.SH,20190813,12.13,12.19,11.97,12.03,-0.22,-1.7959,83025.86,99960.691,12.052,-0.345890018,53.35097002,0.461871647,0.157871356,-0.041975541
600559.SH,20190814,12.19,12.35,12.15,12.19,0.16,1.33,101921.86,124697.184,12.052,-0.320011954,96.57629332,0.423424275,0.24652908,0.025020197
600559.SH,20190815,11.9,12.13,11.81,12.1,-0.09,-0.7383,90770.09,108880.397,12.052,-0.303269745,87.52507655,0.397690309,0.194206337,-0.017817618
600559.SH,20190816,12.1,12.39,12.08,12.23,0.13,1.0744,114648.2,140433.156,12.32,-0.276326193,93.6095462,0.503056116,0.306239513,0.067639134
600559.SH,20190819,12.28,12.44,12.21,12.44,0.21,1.7171,144824.73,178722.201,12.32,-0.23531542,99.17244545,0.454906662,0.447824106,0.171340285
600559.SH,20190820,12.41,12.5,12.32,12.39,-0.05,-0.4019,120752.69,149745.825,12.32,-0.204491419,101.7363081,0.396431139,0.334881035,0.092861348
600559.SH,20190821,12.35,12.4,12.11,12.19,-0.2,-1.6142,106838.76,130826.847,12.32,-0.19396559,79.90168274,0.438759976,0.269598574,0.041621632
600559.SH,20190822,12.21,12.38,12.13,12.35,0.16,1.3126,95577.35,117095.131,12.32,-0.170744891,64.49408405,0.451533039,0.216761414,0.004430975
600559.SH,20190823,12.36,12.38,12.18,12.24,-0.11,-0.8907,94238.42,115463.485,12.182,-0.159381154,53.39676993,0.41587236,0.210479318,1.18629E-05
600559.SH,20190826,12.04,12.05,11.9,11.96,-0.28,-2.2876,92256.15,110457.105,12.182,-0.170997814,30.48055905,0.488404094,0.201178749,-0.013547299
600559.SH,20190827,12.04,12.2,12.01,12.1,0.14,1.1706,124548.39,150921.174,12.182,-0.166982402,15.65505157,0.37259534,0.352689995,0.096044636
600559.SH,20190828,12.1,12.36,12.08,12.15,0.05,0.4132,115633.44,141087.375,12.182,-0.157944886,17.46970082,0.484331739,0.310862139,0.069411005
600559.SH,20190829,12.18,12.47,12.11,12.46,0.31,2.5514,174083.59,214356.193,12.182,-0.124334925,86.23993559,0.51699166,0.585103104,0.267850552
600559.SH,20190830,12.19,13.13,12.12,12.45,-0.01,-0.0803,463540.47,581544.404,12.502,-0.097383133,77.00895487,0.437906969,1.943199434,1.262334486
600559.SH,20190902,12.31,12.53,12.21,12.48,0.03,0.241,226683.22,281504.75,12.502,-0.072764114,64.77043321,0.419021059,0.831894144,0.449714128
600559.SH,20190903,12.55,12.72,12.45,12.55,0.07,0.5609,183171.42,230347.152,12.502,-0.047062444,31.46341463,0.509241653,0.627742093,0.31116009
600559.SH,20190904,12.56,12.58,12.31,12.47,-0.08,-0.6375,161655.7,200679.226,12.502,-0.032771249,40.50587173,0.448502497,0.526792962,0.230808176
600559.SH,20190905,12.45,12.64,12.45,12.56,0.09,0.7217,227874.47,285409.841,12.502,-0.014021496,54.20054201,0.497811904,0.837483344,0.460290585
600559.SH,20190906,12.49,12.58,12.3,12.43,-0.13,-1.035,189720.51,235599.856,12.606,-0.009542099,40.45844625,0.314363821,0.658469623,0.325386391
600559.SH,20190909,12.47,12.62,12.38,12.6,0.17,1.3677,230694.78,288631.77,12.606,0.007637395,44.89837398,0.45775452,0.850715894,0.469016782
600559.SH,20190910,12.59,12.88,12.45,12.85,0.25,1.9841,284057.63,361351.979,12.606,0.040953096,62.2939013,0.475124094,1.101087869,0.665970489
600559.SH,20190911,12.88,12.92,12.58,12.6,-0.25,-1.9455,242068.1,307264.791,12.606,0.04664542,65.18585786,0.517889316,0.904078122,0.519482019
600559.SH,20190912,12.49,12.68,12.49,12.55,-0.05,-0.3968,143325.24,180066.454,12.606,0.046585042,57.48742786,0.454545462,0.440788682,0.174981028
600559.SH,20190916,12.52,12.52,12.38,12.4,-0.15,-1.1952,147470.2,183122.063,12.532,0.034041042,11.74115616,0.421465172,0.460236329,0.183256768
600559.SH,20190917,12.34,12.49,12.11,12.2,-0.2,-1.6129,164588.03,202505.535,12.532,0.007870773,-3.679126469,0.374360273,0.540551096,0.235754508
600559.SH,20190918,12.16,12.63,12.16,12.54,0.34,2.7869,280044.24,349593.791,12.532,0.014399813,20.99430999,0.419424182,1.082257533,0.634124889
600559.SH,20190919,12.52,12.76,12.3,12.64,0.1,0.7974,256173.7,320930.684,12.532,0.027328266,66.27770517,0.373496876,0.970259875,0.556494403
600559.SH,20190920,12.67,12.9,12.58,12.88,0.24,1.8987,330005.2,422540.777,12.532,0.056291261,119.4610381,0.581293228,1.316668256,0.831692794
600559.SH,20190923,12.82,13.11,12.58,12.71,-0.17,-1.3199,251157.7,320955.025,13.1,0.064780317,95.22633745,0.507679263,0.946725415,0.556560327
600559.SH,20190924,12.72,13.56,12.71,13.21,0.5,3.9339,503164.11,662041.031,13.1,0.110579089,83.1464926,0.492811595,2.129108713,1.480349661
600559.SH,20190925,13.29,13.99,13.03,13.52,0.31,2.3467,625794.61,851509.321,13.1,0.169930502,63.68880375,0.489913484,2.704476043,1.993501131
600559.SH,20190926,13.46,13.84,13.12,13.15,-0.37,-2.7367,438910.83,589109.959,13.1,0.184978698,62.18853252,0.548606616,1.827640171,1.282824857
600559.SH,20190927,13.1,13.25,12.6,12.91,-0.24,-1.8251,275792.07,356674.917,13.1,0.175515276,41.7799788,0.426045781,1.062306871,0.653303244
600559.SH,20190930,12.89,13.03,12.5,12.51,-0.4,-3.0984,190145.52,241611.601,12.464,0.134191909,6.764338638,0.432003736,0.660463718,0.34166846
600559.SH,20191008,12.5,12.92,12.5,12.67,0.16,1.279,175391.25,223522.602,12.464,0.113050331,0.585092433,0.944305401,0.591238485,0.292676639
600559.SH,20191009,12.62,12.62,12.2,12.41,-0.26,-2.0521,175919.17,217391.838,12.464,0.074457353,-3.542628222,0.483603889,0.593715421,0.276072222
600559.SH,20191010,12.26,12.44,12.18,12.41,0,0,126522.16,156039.952,12.464,0.043372173,5.742316919,0.487068526,0.361950683,0.109908214
600559.SH,20191011,12.41,12.53,12.21,12.32,-0.09,-0.7252,150370.59,185234.242,12.464,0.01134393,3.00552868,0.461938819,0.473844604,0.188977344
600559.SH,20191014,12.34,12.5,12.31,12.4,0.08,0.6494,175340.95,217121.5,12.384,-0.007496932,7.907121832,0.386756566,0.591002484,0.275340045
600559.SH,20191015,12.36,12.7,12.25,12.67,0.27,2.1774,254906.87,320473.118,12.384,-0.000634394,24.03466557,0.473246424,0.964316063,0.555255142
600559.SH,20191016,12.52,12.6,12.4,12.43,-0.24,-1.8942,143431.39,179084.572,12.384,-0.014395832,32.36136228,0.458475517,0.441286725,0.172321722
600559.SH,20191017,12.43,12.48,12.31,12.37,-0.06,-0.4827,100961.66,124715.295,12.384,-0.029799855,33.08431525,0.388700277,0.242023939,0.025069248
600559.SH,20191018,12.23,12.28,12.01,12.05,-0.32,-2.5869,180114.09,218387.337,12.384,-0.067056,7.805079242,0.413428722,0.613397474,0.278768408
600559.SH,20191021,11.94,12.08,11.81,12.06,0.01,0.083,78027.34,93292.866,12.004,-0.094683395,14.79688561,0.390395266,0.13441891,-0.060034521
600559.SH,20191022,12.1,12.15,11.96,12.08,0.02,0.1658,68276.96,82231.555,12.004,-0.113654336,25.5394517,0.377138903,0.088671318,-0.089992716
600559.SH,20191023,12.09,12.15,12,12.02,-0.06,-0.4967,60765.44,73312.411,12.004,-0.132008727,37.64836617,0.533863443,0.053428184,-0.114149117
600559.SH,20191024,12.01,12.02,11.84,11.88,-0.14,-1.1647,64858.64,77215.494,12.004,-0.156052667,15.87713161,0.479519033,0.072632978,-0.103578098
600559.SH,20191025,11.92,11.99,11.88,11.98,0.1,0.8418,52230.58,62430.376,12.004,-0.165134925,7.365792759,0.438839899,0.013383663,-0.143621765
600559.SH,20191028,11.75,11.98,11.6,11.91,-0.07,-0.5843,205338.84,242886.563,11.608,-0.17595282,20.11610487,0.377517005,0.73174892,0.345121537
600559.SH,20191029,11.88,11.96,11.8,11.8,-0.11,-0.9236,133824.31,158925.153,11.608,-0.191198148,32.52695494,0.462187941,0.396211479,0.117722425
600559.SH,20191030,11.81,11.82,11.38,11.5,-0.3,-2.5424,179469.22,207462.167,11.608,-0.224895221,23.09276283,0.468485505,0.610371822,0.249178934
600559.SH,20191031,11.5,11.7,11.39,11.4,-0.1,-0.8696,102230.94,117892.637,11.608,-0.25671036,-1.019104907,0.524545247,0.247979246,0.006590921
600559.SH,20191101,11.36,11.45,11.16,11.43,0.03,0.2632,126401.1,142752.467,11.608,-0.276318115,10.10966811,0.425427539,0.361382685,0.073920701
600559.SH,20191104,11.38,11.57,11.35,11.45,0.02,0.175,84640.77,97228.152,11.452,-0.286935951,27.82427449,0.47285432,0.165448316,-0.049376285
600559.SH,20191105,11.45,11.5,11.36,11.43,-0.02,-0.1747,73600.26,84215.419,11.452,-0.293580284,45.66599923,0.514575768,0.113647592,-0.084619666
600559.SH,20191106,11.4,11.47,11.25,11.28,-0.15,-1.3123,71590.36,81254.676,11.452,-0.307406125,25.75273745,0.288025953,0.104217386,-0.092638473
600559.SH,20191107,11.32,11.38,11.23,11.38,0.1,0.8865,63552.37,71987.388,11.452,-0.306757926,20.28476772,0.380812791,0.066504119,-0.117737778
600559.SH,20191108,11.42,11.78,11.41,11.72,0.34,2.9877,206406.03,240331.213,11.452,-0.275631753,53.70584239,0.548138843,0.736756045,0.338200687
600559.SH,20191111,11.62,11.69,11.39,11.48,-0.24,-2.0478,105595.51,122000.952,11.638,-0.267249348,72.13996903,0.470421667,0.263765397,0.017717785
600559.SH,20191112,11.51,11.76,11.49,11.76,0.28,2.439,113973.27,132660.736,11.638,-0.235300177,110.4012068,0.599718148,0.303072824,0.046588494
600559.SH,20191113,11.7,11.92,11.65,11.82,0.06,0.5102,114376.96,134657.275,11.638,-0.202800967,100.3957459,0.552165623,0.304966888,0.051995873
600559.SH,20191114,11.79,11.86,11.7,11.73,-0.09,-0.7614,96942.8,113951.151,11.638,-0.182206988,99.76000998,0.396324997,0.223167939,-0.004084107
600559.SH,20191115,11.74,11.74,11.4,11.4,-0.33,-2.8133,97429.44,112040.922,11.638,-0.190320457,34.58249481,0.445864246,0.225451194,-0.009257726
600559.SH,20191118,11.4,11.4,11.18,11.29,-0.11,-0.9649,76635.37,86173.219,11.282,-0.203283199,-10.69811599,0.398130516,0.127887957,-0.079317206
600559.SH,20191119,11.25,11.45,11.25,11.44,0.15,1.3286,59959.72,68332.074,11.282,-0.199156763,-7.706218805,0.460644357,0.049647844,-0.127637745
600559.SH,20191120,11.46,11.47,11.32,11.34,-0.1,-0.8741,48977.88,55762.007,11.282,-0.201631416,14.23815119,0.404644957,-0.001877608,-0.161682219
600559.SH,20191121,11.31,11.33,11.22,11.26,-0.08,-0.7055,45599.22,51344.75,11.282,-0.207654219,20.05048527,0.466786548,-0.017729868,-0.173645814
600559.SH,20191122,11.31,11.31,11.01,11.08,-0.18,-1.5986,93730.44,104605.108,11.282,-0.224365484,0.277200277,0.464660096,0.208095938,-0.029396711
600559.SH,20191125,11.08,11.15,10.9,11.12,0.04,0.361,67041.37,73745.289,11.07,-0.231710601,7.235289588,0.4077075,0.082874081,-0.11297672
600559.SH,20191126,11.13,11.19,11.06,11.11,-0.01,-0.0899,40770.63,45346.519,11.07,-0.235622466,21.95095265,0.380013103,-0.040385023,-0.189891282
600559.SH,20191127,11.11,11.18,11.03,11.12,0.01,0.09,37665.96,41866.112,11.07,-0.23520444,33.89148481,0.354400279,-0.054951755,-0.199317535
600559.SH,20191128,11.1,11.18,11.02,11.05,-0.07,-0.6295,39350.78,43666.122,11.07,-0.237780581,31.01430912,0.340741918,-0.047046785,-0.19444243
600559.SH,20191129,11.07,11.07,10.9,10.95,-0.1,-0.905,62675.57,68524.664,11.07,-0.245066382,15.65740331,0.47965605,0.062390281,-0.127116138
600559.SH,20191202,10.9,11.04,10.9,10.97,0.02,0.1826,47951.32,52668.097,11.122,-0.24638641,6.69555834,0.348552799,-0.006694102,-0.170061692
600559.SH,20191204,11.03,11.46,11.03,11.2,0.26,2.3766,114628.91,129008.325,11.122,-0.223935739,44.66626336,0.373769127,0.306149007,0.03669639
600559.SH,20191205,11.08,11.22,11.06,11.21,0.01,0.0893,60390.43,67377.68,11.122,-0.202511084,71.9412516,0.46965069,0.051668683,-0.130222603
600559.SH,20191206,11.22,11.37,11.16,11.29,0.08,0.7136,81742.87,92199.993,11.122,-0.177035801,96.32587215,0.429406605,0.151851723,-0.062994433
600559.SH,20191209,11.2,11.28,11.1,11.22,-0.07,-0.62,64070.22,71712.926,11.14,-0.160643078,76.34738186,0.471434144,0.068933808,-0.118481124
600559.SH,20191210,11.2,11.2,11.12,11.19,-0.03,-0.2674,49781.89,55504.961,11.14,-0.148362248,60.1532567,0.417520637,0.001894709,-0.162378396
600559.SH,20191211,11.17,11.17,11.09,11.11,-0.08,-0.7149,52471.99,58350.46,11.14,-0.143431543,36.01532567,0.453205093,0.014516329,-0.154671714
600559.SH,20191212,11.09,11.11,11.01,11.05,-0.06,-0.5401,46489.69,51361.67,11.14,-0.142720233,20.88122605,0.403811395,-0.013551892,-0.173599988
600559.SH,20191213,11.09,11.13,11.07,11.13,0.08,0.724,68207.58,75737.52,11.14,-0.134154731,26.24521073,0.45197207,0.088345796,-0.107581008
600559.SH,20191216,11.14,11.17,11.01,11.17,0.04,0.3594,115035.82,127657.229,11.312,-0.122724155,31.86888037,0.384367648,0.308058179,0.033037113
600559.SH,20191217,11.17,11.36,11.17,11.35,0.18,1.6115,200470.91,226721.66,11.312,-0.098011036,85.73861218,0.56439734,0.708909187,0.301340893
600559.SH,20191218,11.33,11.44,11.28,11.38,0.03,0.2643,145548.51,165485.497,11.312,-0.075138808,105.5755542,0.720294917,0.451219994,0.135490306
600559.SH,20191219,11.32,11.42,11.29,11.39,0.01,0.0879,92878.58,105465.799,11.312,-0.055564968,122.637936,0.405382322,0.204099115,-0.027065635
600559.SH,20191220,11.42,11.43,11.25,11.27,-0.12,-1.0536,83239.01,94351.214,11.312,-0.049168769,74.92965834,0.318740912,0.15887143,-0.057168116
600559.SH,20191223,11.1,11.17,10.84,11.01,-0.26,-2.307,116557.47,128687.504,11.042,-0.064337915,25.85558427,0.486779231,0.315197575,0.035827486
600559.SH,20191224,11.01,11.09,11.01,11.08,0.07,0.6358,55545.85,61405.871,11.042,-0.069905332,8.608957795,0.434075357,0.028938505,-0.14639651
600559.SH,20191225,11.07,11.07,10.95,10.99,-0.09,-0.8123,80746.66,88672.994,11.042,-0.080650114,4.599483204,0.337147651,0.147177628,-0.072546874
600559.SH,20191226,11,11.04,10.93,11.01,0.02,0.182,101324.65,111184.728,11.042,-0.086553859,23.22997416,0.474851494,0.243727044,-0.011576622
600559.SH,20191227,11.01,11.18,11.01,11.12,0.11,0.9991,129611.79,144161.83,11.042,-0.081418002,36.2962963,0.471430288,0.37644685,0.077737787
600559.SH,20191230,11.11,11.38,11.04,11.31,0.19,1.7086,190913.31,215273.327,11.244,-0.061309648,76.2962963,0.432559092,0.664066095,0.270334497
600559.SH,20191231,11.33,11.33,11.21,11.24,-0.07,-0.6189,129193.69,145312.511,11.244,-0.050440599,93.65662272,0.474442123,0.374485176,0.080854264
600559.SH,20200102,11.24,11.32,11.21,11.31,0.07,0.6228,169753,191394.716,11.244,-0.035766095,98.69742624,0.417860036,0.564784505,0.205662227
600559.SH,20200103,11.31,11.31,11.17,11.23,-0.08,-0.7073,142921.56,160442.524,11.244,-0.030243153,77.8426449,0.493106191,0.438894665,0.121832037
600559.SH,20200106,11.2,11.2,11.03,11.13,-0.1,-0.8905,134354.8,149601.198,11.244,-0.033548617,53.70579619,0.397351233,0.398700474,0.092469644
600559.SH,20200107,11.17,11.4,11.11,11.39,0.26,2.336,238134.05,268777.424,11.48,-0.015015308,74.41755375,0.536308368,0.88562004,0.415243737
600559.SH,20200108,11.33,11.37,11.21,11.22,-0.17,-1.4925,142212.1,160502.951,11.48,-0.013885047,67.37766737,0.58188769,0.435565966,0.121995696
600559.SH,20200109,11.32,11.38,11.27,11.35,0.13,1.1586,143603.76,162800.33,11.48,-0.002470911,98.90687196,0.453713748,0.442095464,0.128217863
600559.SH,20200110,11.36,11.79,11.36,11.6,0.25,2.2026,374310.07,434366.852,11.48,0.026442966,73.95839648,0.503664976,1.524541295,0.863722258
600559.SH,20200113,11.57,11.94,11.5,11.84,0.24,2.069,296151.59,349353.13,11.48,0.067940244,90.78468813,0.558087869,1.157831252,0.633473088
600559.SH,20200114,11.86,11.86,11.63,11.67,-0.17,-1.4358,186677.79,218090.064,11.514,0.086116855,76.69338148,0.382133036,0.644193552,0.277963281
600559.SH,20200115,11.61,11.82,11.53,11.57,-0.1,-0.8569,153380.99,178482.359,11.514,0.091399193,62.18966219,0.486235326,0.487969033,0.170690702
600559.SH,20200116,11.53,11.58,11.38,11.42,-0.15,-1.2965,135874.13,155499.234,11.514,0.082530378,33.51648352,0.413185287,0.405828984,0.108443746
600559.SH,20200117,11.46,11.52,11.33,11.45,0.03,0.2627,108428.41,124035.72,11.514,0.077034522,24.41266899,0.600147982,0.277057018,0.023228703
600559.SH,20200120,11.45,11.51,11.35,11.46,0.01,0.0873,83834.27,95809.117,11.514,0.072648487,21.67719501,0.518400132,0.161664317,-0.053219566
600559.SH,20200121,11.45,11.45,11.16,11.19,-0.27,-2.356,148630.6,167181.181,10.372,0.046845769,3.437514421,0.462880414,0.465680784,0.140082857
600559.SH,20200122,11.15,11.27,10.98,11.18,-0.01,-0.0894,110691.23,123254.196,10.372,0.025298389,2.026013466,0.451079972,0.287673893,0.021112042
600559.SH,20200123,11.1,11.24,10.75,10.78,-0.4,-3.5778,167216.62,183222.547,10.372,-0.023780593,-9.506869465,0.41924389,0.55288412,0.183528916
600559.SH,20200203,9.7,9.7,9.7,9.7,-1.08,-10.0186,20244,19636.68,10.372,-0.14811563,-0.974747117,0.481214505,-0.136693464,-0.259523207
600559.SH,20200204,8.73,9.33,8.73,9.01,-0.69,-7.1134,335563.05,301921.489,10.372,-0.298883928,-2.225799456,0.427510448,1.342745009,0.505010345
600559.SH,20200205,9.03,9.26,8.93,9.12,0.11,1.2209,196988.04,179457.572,9.292,-0.404826225,9.927357419,0.41624124,0.692567986,0.173331946
600559.SH,20200206,9.11,9.21,8.95,9.21,0.09,0.9868,242245.55,219470.744,9.292,-0.476036558,23.44373437,0.511093643,0.904910696,0.281702682
600559.SH,20200207,9.13,9.19,9.03,9.15,-0.06,-0.6515,142867.71,130113.417,9.292,-0.531189536,21.84261977,0.471232892,0.438642008,0.039689395
600559.SH,20200210,9.1,9.34,9.03,9.28,0.13,1.4208,196605.32,180729.701,9.292,-0.557976746,21.75964109,0.411883547,0.690772311,0.176777351
600559.SH,20200211,9.28,10,9.21,9.7,0.42,4.5259,321550.84,310311.181,9.292,-0.539100894,35.28487683,0.510894337,1.277001431,0.52773279
600559.SH,20200212,9.54,9.65,9.5,9.64,-0.06,-0.6186,170679.33,163368.139,9.63,-0.522954846,45.61680559,0.459626124,0.569130732,0.129755704
600559.SH,20200213,9.54,9.84,9.52,9.57,-0.07,-0.7261,140618.62,135711.091,9.63,-0.509929254,71.97064169,0.564823837,0.428089552,0.054850004
600559.SH,20200214,9.52,9.59,9.4,9.47,-0.1,-1.0449,126700.76,120324.532,9.63,-0.501890067,72.68339282,0.484241641,0.362788653,0.013177409
600559.SH,20200217,9.47,9.68,9.43,9.67,0.2,2.1119,208528.08,199431.303,9.63,-0.473917597,83.60867289,0.483233075,0.746712445,0.227428331
600559.SH,20200218,9.67,9.86,9.6,9.8,0.13,1.3444,188460.47,183505.572,9.63,-0.436230704,83.35414661,0.449725859,0.652557669,0.184295454
600559.SH,20200219,9.74,9.95,9.71,9.81,0.01,0.102,184773.35,181900.403,9.884,-0.400934925,89.97453417,0.529625903,0.635258153,0.179948052
600559.SH,20200220,9.81,10.15,9.78,10.06,0.25,2.5484,253257.04,253578.002,9.884,-0.348769458,99.49978349,0.474840323,0.956575262,0.374077979
600559.SH,20200221,10.12,10.12,9.96,10.03,-0.03,-0.2982,204217.19,204389.584,9.884,-0.30631766,94.39661767,0.453682354,0.726486275,0.240857222
600559.SH,20200224,9.97,9.97,9.74,9.85,-0.18,-1.7946,224555.53,220640.618,9.884,-0.283925878,72.05653594,0.490086889,0.821911282,0.284871142
600559.SH,20200225,9.68,9.74,9.44,9.67,-0.18,-1.8274,208013.68,199801.545,9.884,-0.277505812,31.66891584,0.456535989,0.744298943,0.228431085
600559.SH,20200226,9.52,9.81,9.46,9.8,0.13,1.3444,201899.65,195818.922,9.714,-0.258943015,22.27428797,0.519278918,0.71561266,0.217644643
600559.SH,20200227,9.77,9.91,9.71,9.79,-0.01,-0.102,192487.36,188888.066,9.714,-0.242246317,34.46650906,0.465234515,0.671451345,0.198873275
600559.SH,20200228,9.5,9.69,9.45,9.47,-0.32,-3.2686,228629.59,218328.927,9.714,-0.251931282,19.5086072,0.505578316,0.841026274,0.278610212
600559.SH,20200302,9.48,9.77,9.44,9.72,0.25,2.6399,223378.85,214357.959,9.714,-0.236705186,17.98330725,0.397804089,0.816390444,0.267855335
600559.SH,20200303,9.85,9.86,9.69,9.79,0.07,0.7202,225707.49,220629.082,9.714,-0.216494368,27.58476787,0.519423606,0.827316138,0.284839898
600559.SH,20200304,9.7,9.8,9.68,9.79,0,0,159725.57,155492.639,9.754,-0.198192509,67.57571573,0.512445369,0.517737028,0.108425884
600559.SH,20200305,9.85,10.14,9.79,10.05,0.26,2.6558,456152.36,455673.443,9.754,-0.160854101,94.33812022,0.445361324,1.908535324,0.921428529
600559.SH,20200306,9.91,10.11,9.83,9.84,-0.21,-2.0896,274839.13,272034.664,9.754,-0.146519404,79.34107915,0.454236094,1.057835793,0.42406557
600559.SH,20200309,9.76,9.76,9.48,9.5,-0.34,-3.4553,230017.17,220007.55,9.754,-0.160741286,33.62988388,0.477347536,0.84753663,0.283156555
600559.SH,20200310,9.36,9.6,9.3,9.59,0.09,0.9474,163761.01,154864.373,9.754,-0.16287249,0.493308434,0.415019762,0.536670819,0.106724303
600559.SH,20200311,9.58,9.63,9.46,9.46,-0.13,-1.3556,148173.14,141340.299,9.04,-0.17305651,-7.91005291,0.394482459,0.463534437,0.070096019
600559.SH,20200312,9.38,9.39,9.2,9.24,-0.22,-2.3256,129957.39,120568.717,9.04,-0.196613147,8.891703253,0.450635295,0.378068363,0.013838753
600559.SH,20200313,8.82,9.12,8.74,9.06,-0.18,-1.9481,139487.24,124493.832,9.04,-0.22718757,9.242373072,0.489066152,0.422781255,0.024469443
600559.SH,20200316,9.11,9.18,8.8,8.82,-0.24,-2.649,111375.54,100311.388,9.04,-0.267698157,2.423730722,0.393597457,0.290884592,-0.041025721
600559.SH,20200317,8.85,8.92,8.35,8.62,-0.2,-2.2676,130806.3,112828.973,9.04,-0.312340946,16.40143718,0.546630918,0.382051345,-0.007123388
600559.SH,20200318,8.68,8.77,8.45,8.46,-0.16,-1.8561,104394.68,90073.882,8.42,-0.356521582,4.041404648,0.413965442,0.25813125,-0.068752742
600559.SH,20200319,8.49,8.49,8.1,8.29,-0.17,-2.0095,141427.63,116897.442,8.42,-0.400634369,9.783383334,0.398724168,0.431885328,0.003895558
600559.SH,20200320,8.34,8.53,8.29,8.53,0.24,2.8951,124170.59,104562.298,8.42,-0.411484737,22.32746387,0.395366638,0.350917404,-0.029512656
600559.SH,20200323,8.3,8.45,8.28,8.34,-0.19,-2.2274,82501.12,68943.509,8.42,-0.430453148,25.49961656,0.399234744,0.15540934,-0.125981748
600559.SH,20200324,8.43,8.55,8.32,8.48,0.14,1.6787,99103.75,83655.291,8.42,-0.429240898,34.51816843,0.51137429,0.233306852,-0.086136703
600559.SH,20200325,8.63,8.95,8.56,8.77,0.29,3.4198,159475,138971.322,8.624,-0.400265593,54.81055973,0.530137124,0.516561384,0.063679937
600559.SH,20200326,8.61,8.83,8.61,8.67,-0.1,-1.1403,102530.85,89454.59,8.624,-0.38097992,72.11638603,0.488520649,0.249386387,-0.070430018
600559.SH,20200327,8.72,8.88,8.7,8.7,0.03,0.346,97358.15,85426.964,8.624,-0.359135248,88.32396007,0.330720013,0.22511671,-0.081338346
600559.SH,20200330,8.6,8.6,8.4,8.44,-0.26,-2.9885,87889.41,74375.671,8.624,-0.358668507,53.80129255,0.470466756,0.180690538,-0.111269408
600559.SH,20200331,8.51,8.6,8.46,8.54,0.1,1.1848,75505.57,64448.508,8.624,-0.346238229,48.77027354,0.42862278,0.122587074,-0.138155904
600559.SH,20200401,8.52,8.59,8.45,8.48,-0.06,-0.7026,69103.05,58810.705,8.612,-0.337339998,22.20780628,0.504738843,0.092547232,-0.153425197
600559.SH,20200402,8.41,8.56,8.38,8.56,0.08,0.9434,69845.39,59186.066,8.612,-0.320142352,32.87874354,0.406389493,0.0960302,-0.152408578
600559.SH,20200403,8.52,8.64,8.47,8.5,-0.06,-0.7009,73473.26,62862.082,8.612,-0.307806391,23.49429324,0.375017841,0.113051723,-0.142452542
600559.SH,20200407,8.55,8.76,8.55,8.73,0.23,2.7059,143550.06,124776.294,8.612,-0.276286122,52.79138242,0.553617257,0.44184351,0.025234456
600559.SH,20200408,8.65,8.86,8.63,8.79,0.06,0.6873,114911.35,100817.69,8.612,-0.243655869,82.20735088,0.465048912,0.307474181,-0.039654465
600559.SH,20200409,8.84,8.85,8.7,8.78,-0.01,-0.1138,80487.75,70664.878,8.72,-0.216111872,106.2603025,0.516845829,0.145962854,-0.121319633
600559.SH,20200410,8.79,8.94,8.7,8.74,-0.04,-0.4556,126847.67,111779.58,8.72,-0.195259888,88.13812309,0.527346054,0.363477936,-0.009965539
600559.SH,20200413,8.7,8.73,8.61,8.67,-0.07,-0.8009,56099.72,48569.924,8.72,-0.182281724,52.56906154,0.598369402,0.031537195,-0.181161088
600559.SH,20200414,8.72,8.73,8.63,8.73,0.06,0.692,68868.94,59803.52,8.72,-0.165250038,45.03174603,0.431125736,0.091448816,-0.15073628
600559.SH,20200415,8.75,8.84,8.67,8.68,-0.05,-0.5727,76183.61,66651.581,8.72,-0.154011537,47.3015873,0.472811153,0.125768354,-0.132189152
