ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist,slowk,slowd,slowj,score,Read_count
002594.SZ,20190821,51.33,51.62,50.88,51.62,51.43,0.19,0.3694,85677.85,438446.555,49.858000000000004,50.428999999999995,50.92533333,-0.723010268,-0.603476574,-0.11953369400000001,84.97354497,75.87554932,103.1695363,0.354427992,469888
002594.SZ,20190822,50.9,50.9,49.67,50.21,51.62,-1.41,-2.7315,211089.24,1057906.186,49.858000000000004,50.428999999999995,50.92533333,-0.783399418,-0.639461143,-0.143938275,64.97354497,76.87830688,41.16402116,0.43326901100000004,596514
002594.SZ,20190823,50.0,50.01,48.24,48.89,50.21,-1.32,-2.6289999999999996,246969.39,1209219.992,49.858000000000004,50.428999999999995,50.92533333,-0.92708437,-0.696985788,-0.230098582,45.16777175,65.03828723,5.426740785,0.36672871,397445
002594.SZ,20190826,48.02,49.05,47.74,49.03,48.89,0.14,0.2864,142274.41,690592.163,49.858000000000004,50.428999999999995,50.92533333,-1.017924896,-0.76117361,-0.256751286,27.529105800000004,45.89014084,-9.19296429,0.5194733420000001,235801
002594.SZ,20190827,49.12,49.63,49.1,49.54,49.03,0.51,1.0402,144791.6,715147.678,49.858000000000004,50.428999999999995,50.92533333,-1.036812204,-0.8163013290000001,-0.220510875,28.63129948,33.77605901,18.34178043,0.420167601,261416
002594.SZ,20190828,50.3,51.34,49.79,49.81,49.54,0.27,0.545,176509.72,890016.555,49.513999999999996,50.03,50.92533333,-1.018255967,-0.856692256,-0.16156371,38.65168539,31.60403022,52.74699573,0.42457667,494173
002594.SZ,20190829,49.78,49.78,48.8,49.1,49.81,-0.71,-1.4254,97408.62,478134.19700000004,49.513999999999996,50.03,50.92533333,-1.0487517240000002,-0.89510415,-0.153647574,39.17602996,35.48633828,46.55541333,0.379576846,267011
002594.SZ,20190830,49.58,49.89,49.16,49.45,49.1,0.35,0.7128,101825.34,504256.094,49.513999999999996,50.03,50.92533333,-1.0327725970000001,-0.9226378390000001,-0.11013475800000001,38.79633217,38.87468251,38.6396315,0.5062531889999999,431618
002594.SZ,20190902,49.98,50.0,49.34,49.72,49.45,0.27,0.546,118336.76,587224.054,49.513999999999996,50.03,50.92533333,-0.986945388,-0.9354993490000001,-0.051446039000000006,40.30102347,39.42446187,42.05414668,0.400509912,297404
002594.SZ,20190903,49.99,49.99,49.15,49.49,49.72,-0.23,-0.4626,95675.33,472364.32399999996,49.513999999999996,50.03,50.92533333,-0.958141218,-0.9400277229999999,-0.018113495,46.31746126,41.80493897,55.34250584,0.223379393,325497
002594.SZ,20190904,49.48,49.48,49.01,49.37,49.49,-0.12,-0.2425,107035.02,525959.123,50.54600000000001,50.03,50.92533333,-0.9342275090000001,-0.93886768,0.004640170999999999,48.30660557,44.975030100000005,54.96975652,0.39650032399999996,237497
002594.SZ,20190905,49.5,50.4,49.49,50.14,49.37,0.77,1.5597,174907.43,875402.27,50.54600000000001,50.03,50.92533333,-0.843420728,-0.91977829,0.076357562,53.51851852,49.38086178,61.79383199,0.31486205,243258
002594.SZ,20190906,50.34,51.2,50.21,50.49,50.14,0.35,0.698,146573.57,741340.589,50.54600000000001,50.03,50.92533333,-0.734743954,-0.882771422,0.148027468,59.49329251,53.77280553,70.93426645,0.344209683,417730
002594.SZ,20190909,50.85,51.66,50.56,51.58,50.49,1.09,2.1588,194828.41,997120.932,50.54600000000001,50.03,50.92533333,-0.554273616,-0.817071861,0.262798245,76.80163231,63.27114778,103.8626014,0.527996991,507266
002594.SZ,20190910,51.7,51.87,50.86,51.15,51.58,-0.43,-0.8337,128373.64,656697.45,50.54600000000001,50.03,50.92533333,-0.44086496299999994,-0.741830482,0.30096551899999996,80.09515385,72.13002622,96.02540909999999,0.409299304,164491
002594.SZ,20190911,51.26,51.68,50.9,51.11,51.15,-0.04,-0.0782,116357.2,595551.884,50.614,50.141999999999996,48.40266667,-0.35017881,-0.663500147,0.313321337,82.39220063,79.76299559999998,87.6506107,0.417673223,301650
002594.SZ,20190912,51.3,51.38,50.36,50.79,51.11,-0.32,-0.6261,99144.81,503285.19700000004,50.614,50.141999999999996,48.40266667,-0.30066482899999997,-0.590933084,0.290268254,70.73718898,77.74151449,56.72853796,0.36092568700000005,385846
002594.SZ,20190916,51.35,51.36,50.85,51.16,50.79,0.37,0.7285,83787.72,428267.71,50.614,50.141999999999996,48.40266667,-0.228929775,-0.518532422,0.289602647,70.27972028,74.46970329999999,61.89975425,0.49612650700000005,301512
002594.SZ,20190917,51.2,51.23,49.68,49.97,51.16,-1.19,-2.326,105597.65,529991.14,50.614,50.141999999999996,48.40266667,-0.26504698600000004,-0.467835335,0.20278834899999998,56.99300699,66.00330542,38.97241015,0.35156364,302794
002594.SZ,20190918,50.0,50.13,49.81,50.04,49.97,0.07,0.1401,53282.99,266325.727,50.614,50.141999999999996,48.40266667,-0.284739422,-0.431216152,0.14647673,43.95016748,57.07429825,17.70190594,0.43381706700000006,230780
002594.SZ,20190919,50.18,50.26,49.8,50.19,50.04,0.15,0.2998,61707.61,308751.024,49.67,50.141999999999996,48.40266667,-0.284957263,-0.401964375,0.117007111,26.6544495,42.53254132,-5.1017341510000005,0.35673805799999997,154030
002594.SZ,20190920,50.4,50.44,50.0,50.07,50.19,-0.12,-0.2391,68762.85,344745.44299999997,49.67,50.141999999999996,48.40266667,-0.29145321,-0.379862142,0.088408932,21.40171137,30.66877612,2.867581876,0.327098872,302193
002594.SZ,20190923,49.9,49.95,48.85,49.18,50.07,-0.89,-1.7775,95935.17,471134.534,49.67,50.141999999999996,48.40266667,-0.364218374,-0.37673338799999995,0.012515014,17.34101424,21.79905837,8.424925988,0.322462362,89864
002594.SZ,20190924,49.4,50.4,49.19,49.87,49.18,0.69,1.403,79833.75,398163.61600000004,49.67,50.141999999999996,48.40266667,-0.362034745,-0.373793659,0.011758913999999999,21.59259144,20.11177235,24.55422962,0.42048747399999997,130598
002594.SZ,20190925,49.85,49.85,48.9,49.04,49.87,-0.83,-1.6643,80753.45,396537.328,49.67,50.141999999999996,48.40266667,-0.42240900000000003,-0.383516728,-0.038892272,18.15981219,19.03113929,16.41715799,0.445892296,255334
002594.SZ,20190926,49.3,49.5,48.48,48.49,49.04,-0.55,-1.1215,69524.45,339274.8,48.472,48.416000000000004,48.40266667,-0.5087716320000001,-0.408567708,-0.100203924,14.63316882,18.12852415,7.642458169,0.376636223,189962
002594.SZ,20190927,48.49,48.81,48.38,48.58,48.49,0.09,0.1856,40680.99,197703.06,48.472,48.416000000000004,48.40266667,-0.563457209,-0.439545609,-0.1239116,4.958215835,12.58373228,-10.29281706,0.583867496,202153
002594.SZ,20190930,48.65,49.13,48.54,48.78,48.58,0.2,0.4117,49144.51,240165.086,48.472,48.416000000000004,48.40266667,-0.583926453,-0.46842177700000004,-0.115504676,8.927413937,9.506266199,7.769709412999999,0.445979785,94686
002594.SZ,20191008,48.8,49.26,48.3,48.42,48.78,-0.36,-0.738,48614.84,237568.931,48.472,48.416000000000004,48.40266667,-0.622027126,-0.49914284700000006,-0.122884279,10.68083207,8.188820615,15.66485499,0.602990956,364080
002594.SZ,20191009,48.3,48.32,47.28,48.09,48.42,-0.33,-0.6815,50471.12,241379.431,48.472,48.416000000000004,48.40266667,-0.6711142390000001,-0.533537126,-0.137577114,16.88595459,12.16473353,26.32839669,0.521266862,352626
002594.SZ,20191010,48.4,49.2,48.36,49.0,48.09,0.91,1.8923,62553.09,306006.456,48.36,48.416000000000004,48.40266667,-0.629332185,-0.552696138,-0.076636048,28.78953105,18.78543924,48.79771468,0.401911544,210888
002594.SZ,20191011,48.5,48.96,47.97,48.43,49.0,-0.57,-1.1633,75741.74,368013.99,48.36,48.416000000000004,48.40266667,-0.634895167,-0.5691359429999999,-0.06575922299999999,39.20669696,28.29406087,61.03196915,0.515994204,115301
002594.SZ,20191014,48.98,49.38,48.5,48.85,48.43,0.42,0.8672,83881.52,410269.732,48.36,48.416000000000004,48.40266667,-0.598514082,-0.575011571,-0.023502511,51.02555788,39.67392863,73.72881639,0.458571839,120852
002594.SZ,20191015,48.9,49.0,47.9,48.0,48.85,-0.85,-1.74,76610.72,369180.666,48.36,48.416000000000004,48.40266667,-0.630995978,-0.586208452,-0.044787525,43.46030032,44.56418505,41.25253085,0.523942806,350888
002594.SZ,20191016,48.0,48.24,47.48,47.52,48.0,-0.48,-1.0,71503.54,340699.06,48.36,48.416000000000004,48.40266667,-0.6875445170000001,-0.606475665,-0.081068852,34.98349934,43.15645251,18.637593,0.37964101899999997,538036
002594.SZ,20191017,47.52,47.75,47.4,47.52,47.52,0.0,0.0,38510.23,183173.449,46.878,46.65,48.40266667,-0.7240136629999999,-0.629983265,-0.094030398,18.42985843,32.29121936,-9.292863437000001,0.46054719,293678
002594.SZ,20191018,47.99,47.99,46.82,46.9,47.52,-0.62,-1.3047,75009.71,353826.124,46.878,46.65,48.40266667,-0.793794177,-0.662745447,-0.13104873,8.660714286000001,20.69135735,-15.40057185,0.31264339,749266
002594.SZ,20191021,46.9,46.98,46.21,46.57,46.9,-0.33,-0.7036,52825.36,245221.092,46.878,46.65,48.40266667,-0.8657442190000001,-0.7033452020000001,-0.162399018,8.636679435,11.90908405,2.091870205,0.469141125,108778
002594.SZ,20191022,46.59,46.86,46.52,46.8,46.57,0.23,0.4939,33224.07,155146.533,46.878,46.65,48.40266667,-0.893901726,-0.741456507,-0.152445219,11.03115142,9.44284838,14.207757500000001,0.30044798100000003,232046
002594.SZ,20191023,46.79,46.95,46.56,46.6,46.8,-0.2,-0.4274,30367.55,141635.932,46.878,46.65,48.40266667,-0.9217299520000001,-0.777511196,-0.144218756,14.09043113,11.25275399,19.76578539,0.525110207,169524
002594.SZ,20191024,46.5,46.82,46.5,46.66,46.6,0.06,0.1288,31568.84,147314.37900000002,46.422,46.65,48.40266667,-0.928242323,-0.8076574209999999,-0.120584902,15.03680336,13.38612864,18.33815282,0.505879199,137497
002594.SZ,20191025,46.8,47.17,46.44,47.04,46.66,0.38,0.8144,37075.53,173422.87399999998,46.422,46.65,48.40266667,-0.892452958,-0.824616528,-0.067836429,18.74917555,15.95880335,24.32991996,0.332717504,172725
002594.SZ,20191028,47.03,47.46,47.03,47.3,47.04,0.26,0.5527,52591.92,248669.255,46.422,46.65,48.40266667,-0.833501712,-0.826393565,-0.0071081469999999996,32.54642294,22.11080062,53.41766758,0.5038159529999999,125071
002594.SZ,20191029,47.34,47.89,47.1,47.15,47.3,-0.15,-0.3171,55109.38,261660.444,46.422,46.65,48.40266667,-0.789782055,-0.819071263,0.029289207999999997,45.417558,32.23771883,71.77723633,0.542583237,264854
002594.SZ,20191030,45.9,45.9,43.5,43.96,47.15,-3.19,-6.7656,172418.84,764931.68,46.422,46.65,48.40266667,-1.001001332,-0.8554572770000001,-0.145544055,38.91618629999999,38.96005575,38.82844742,0.426451167,303474
002594.SZ,20191031,43.95,43.95,42.6,42.85,43.96,-1.11,-2.525,110683.57,475701.013,43.622,43.9,43.748000000000005,-1.243626107,-0.933091043,-0.31053506399999997,22.59329185,35.64234538,-3.504815217,0.35883870700000003,351488
002594.SZ,20191101,42.8,43.75,42.3,43.57,42.85,0.72,1.6803,67304.5,291051.703,43.622,43.9,43.748000000000005,-1.3621084669999999,-1.018894528,-0.34321394,12.5633427,24.69094029,-11.69185246,0.43582868399999997,311321
002594.SZ,20191104,43.57,43.8,43.13,43.43,43.57,-0.14,-0.3213,54119.18,234941.651,43.622,43.9,43.748000000000005,-1.450582015,-1.105232025,-0.34534999,15.88656943,17.01440133,13.63090564,0.35018104,177078
002594.SZ,20191105,43.52,44.35,43.02,43.95,43.43,0.52,1.1973,76990.13,336061.25200000004,43.622,43.9,43.748000000000005,-1.4618865669999999,-1.1765629340000001,-0.285323633,24.15026834,17.53339349,37.38401803,0.614987177,316479
002594.SZ,20191106,44.1,44.85,43.53,44.31,43.95,0.36,0.8191,96714.21,429240.472,43.622,43.9,43.748000000000005,-1.425365785,-1.226323504,-0.19904228100000002,28.56290996,22.86658258,39.95556472,0.488801408,320060
002594.SZ,20191107,44.03,45.65,43.69,44.68,44.31,0.37,0.835,96835.5,433523.302,44.178000000000004,43.9,43.748000000000005,-1.3509934819999998,-1.251257499,-0.09973598199999999,36.01669648,29.57662493,48.89683959,0.420417734,358556
002594.SZ,20191108,45.88,45.95,44.8,44.88,44.68,0.2,0.4476,91373.13,414639.25,44.178000000000004,43.9,43.748000000000005,-1.261374231,-1.253280846,-0.008093385,41.56231366,35.38064003,53.9256609,0.403324567,480524
002594.SZ,20191111,44.8,44.8,43.63,43.95,44.88,-0.93,-2.0722,61673.58,272426.327,44.178000000000004,43.9,43.748000000000005,-1.250973117,-1.2528193,0.001846183,44.64511808,40.74137607,52.45260209,0.493673814,212878
002594.SZ,20191112,43.92,44.33,43.55,44.1,43.95,0.15,0.3413,44569.29,196281.802,44.178000000000004,43.9,43.748000000000005,-1.21660218,-1.245575876,0.028973696,46.89146470000001,44.36629881,51.94179648,0.502845046,274715
002594.SZ,20191113,44.12,44.17,43.0,43.28,44.1,-0.82,-1.8594,57977.94,251998.384,44.178000000000004,43.9,43.748000000000005,-1.241222076,-1.244705116,0.00348304,40.456621000000005,43.99773459,33.37439383,0.48261321100000004,305249
002594.SZ,20191114,43.5,43.82,43.32,43.52,43.28,0.24,0.5545,40397.89,175929.259,43.262,43.711999999999996,43.748000000000005,-1.227220889,-1.24120827,0.013987382,31.26383407,39.53730659,14.71688902,0.49333076,212958
002594.SZ,20191115,43.53,43.63,42.8,43.12,43.52,-0.4,-0.9191,46149.19,199139.08800000002,43.262,43.711999999999996,43.748000000000005,-1.234174706,-1.239801558,0.0056268509999999996,18.21172129,29.97739212,-5.319620371,0.43783545,238507
002594.SZ,20191118,42.9,43.03,42.52,42.83,43.12,-0.29,-0.6725,53686.47,229761.35199999998,43.262,43.711999999999996,43.748000000000005,-1.2486920879999999,-1.241579664,-0.007112424,12.27458323,20.58337953,-4.343009379,0.460872991,301895
002594.SZ,20191119,42.56,43.75,42.56,43.74,42.83,0.91,2.1247,53463.48,231949.857,43.262,43.711999999999996,43.748000000000005,-1.173243403,-1.227912412,0.054669009000000005,18.25504805,16.24711752,22.27090911,0.429571699,321619
002594.SZ,20191120,43.6,43.6,43.01,43.1,43.74,-0.64,-1.4632,39386.84,170527.992,43.262,43.711999999999996,43.748000000000005,-1.151815021,-1.212692933,0.060877912,20.505345000000002,17.01165876,27.49271747,0.348365111,324234
002594.SZ,20191121,43.2,43.87,42.78,43.62,43.1,0.52,1.2065,56999.71,247633.914,44.162,43.711999999999996,43.748000000000005,-1.080418825,-1.186238112,0.105819287,33.57458272,24.11165859,52.50043097,0.50497504,187835
002594.SZ,20191122,43.73,44.6,43.45,43.82,43.62,0.2,0.4585,70268.9,309191.771,44.162,43.711999999999996,43.748000000000005,-0.996214752,-1.14823344,0.152018688,42.55174501,32.21055757,63.23411988,0.47475658,227001
002594.SZ,20191125,44.16,45.28,43.54,44.87,43.82,1.05,2.3962,121726.63,541772.289,44.162,43.711999999999996,43.748000000000005,-0.835129342,-1.08561262,0.25048327800000003,65.29684719,47.1410583,101.608425,0.5035876229999999,272285
002594.SZ,20191126,44.78,45.09,43.75,44.6,44.87,-0.27,-0.6017,99568.05,442825.714,44.162,43.711999999999996,43.748000000000005,-0.720944143,-1.012678925,0.29173478199999997,74.33574879,60.72811366,101.551019,0.44535185299999996,351845
002594.SZ,20191127,44.46,44.47,43.85,43.9,44.6,-0.7,-1.5695,48330.98,212902.105,44.162,43.711999999999996,43.748000000000005,-0.679107372,-0.9459646140000001,0.266857242,70.16908213,69.9338927,70.63946097,0.473295442,421576
002594.SZ,20191128,43.58,43.73,43.15,43.18,43.9,-0.72,-1.6401,48120.03,208644.19199999998,43.528,43.632,43.748000000000005,-0.696026057,-0.895976903,0.199950845,49.75845411,64.75442834,19.76650564,0.583469041,389127
002594.SZ,20191129,43.27,43.62,43.02,43.39,43.18,0.21,0.4863,44103.62,190926.826,43.528,43.632,43.748000000000005,-0.68459738,-0.853700998,0.169103618,34.80924979,51.57892867,1.269892015,0.481598711,393770
002594.SZ,20191202,43.39,43.54,43.05,43.15,43.39,-0.24,-0.5531,43310.93,187308.255,43.528,43.632,43.748000000000005,-0.686986908,-0.82035818,0.13337127199999999,23.07591645,35.88120678,-2.5346642040000003,0.495056851,379139
002594.SZ,20191203,43.15,43.84,42.99,43.79,43.15,0.64,1.4832,47048.04,204097.553,43.528,43.632,43.748000000000005,-0.629976003,-0.782281745,0.152305742,28.57156863,28.81891162,28.07688264,0.477430563,374696
002594.SZ,20191204,43.72,44.44,43.44,44.13,43.79,0.34,0.7764,68959.71,303525.49199999997,43.528,43.632,43.748000000000005,-0.551007619,-0.73602692,0.18501930100000002,34.99388646,28.88045718,47.22074503,0.481148249,345554
002594.SZ,20191205,44.2,44.41,43.9,44.04,44.13,-0.09,-0.2039,62864.53,277165.4,43.736000000000004,43.632,43.748000000000005,-0.490038001,-0.686829136,0.196791135,45.34439592,36.30328367,63.42662043,0.41365512,369035
002594.SZ,20191206,44.05,44.14,43.47,43.71,44.04,-0.33,-0.7493,68145.73,297440.95,43.736000000000004,43.632,43.748000000000005,-0.46301008899999996,-0.642065326,0.179055238,43.30630069,41.21486102,47.48918001,0.44460661,426361
002594.SZ,20191209,43.71,43.8,43.27,43.38,43.71,-0.33,-0.755,58259.85,252881.168,43.736000000000004,43.632,43.748000000000005,-0.46288269200000004,-0.6062288,0.143346107,35.49619801,41.38229821,23.72399761,0.472301067,238750
002594.SZ,20191210,43.53,43.53,43.2,43.43,43.38,0.05,0.1153,42173.17,182927.32,43.736000000000004,43.632,43.748000000000005,-0.45351926,-0.575686892,0.122167632,30.32729774,36.37659881,18.2286956,0.46189429600000004,421388
002594.SZ,20191211,43.36,44.23,43.19,44.12,43.43,0.69,1.5888,88873.29,389740.624,43.736000000000004,43.632,43.748000000000005,-0.38597219200000005,-0.537743952,0.15177176,44.87573781,36.89974452,60.82772438,0.397584616,265412
002594.SZ,20191212,44.09,44.09,43.23,43.48,44.12,-0.64,-1.4506,80922.75,353467.36799999996,44.144,45.148,49.28566667,-0.37970628700000003,-0.506136419,0.126430132,47.35632184,40.85311913,60.36272726,0.43907504700000005,271783
002594.SZ,20191213,43.79,43.89,43.23,43.37,43.48,-0.11,-0.253,141600.83,614076.9720000001,44.144,45.148,49.28566667,-0.379244894,-0.48075811399999996,0.10151322,45.97701149,46.06969038,45.79165372,0.499914841,576419
002594.SZ,20191216,43.43,44.15,43.23,44.13,43.37,0.76,1.7524,125263.48,547285.3470000001,44.144,45.148,49.28566667,-0.313934744,-0.44739344,0.133458696,45.06666667,46.13333333,42.93333333,0.55256349,266459
002594.SZ,20191217,44.17,45.55,44.16,45.04,44.13,0.91,2.0621,190471.75,857264.002,44.144,45.148,49.28566667,-0.186595627,-0.395233877,0.20863825100000002,59.93224235,50.32530684,79.14611338,0.468822649,195632
002594.SZ,20191218,45.08,45.08,44.53,44.7,45.04,-0.34,-0.7549,113229.13,506519.518,44.144,45.148,49.28566667,-0.11182457300000001,-0.33855201700000004,0.226727443,72.52429379,59.17440094,99.22407949,0.519076027,347544
002594.SZ,20191219,44.7,45.0,44.26,44.97,44.7,0.27,0.604,101163.47,451499.532,46.152,45.148,49.28566667,-0.030430448,-0.276927703,0.246497255,72.59887006,68.35180207,81.09300604,0.497153986,257619
002594.SZ,20191220,45.23,47.28,45.05,46.62,44.97,1.65,3.6691,289838.02,1344330.9419999998,46.152,45.148,49.28566667,0.165310596,-0.188480043,0.35379063899999996,74.42328678,73.18215021,76.90555993,0.530784956,544263
002594.SZ,20191223,46.32,46.42,45.47,45.54,46.62,-1.08,-2.3166,132775.09,608250.688,46.152,45.148,49.28566667,0.23063123600000002,-0.10465778699999999,0.335289023,72.2480074,73.09005475,70.56391272,0.473358866,325715
002594.SZ,20191224,45.75,46.85,45.75,46.78,45.54,1.24,2.7229,156602.22,725017.6309999999,46.152,45.148,49.28566667,0.378097478,-0.008106734,0.38620421200000005,76.32487146,74.33205522,80.31050395,0.521517155,323608
002594.SZ,20191225,47.05,48.14,46.51,46.85,46.78,0.07,0.1496,191832.57,906693.865,46.152,45.148,49.28566667,0.49490895,0.092496403,0.402412547,72.94620709,73.83969532,71.15923064,0.391528145,488287
002594.SZ,20191226,46.21,47.25,46.14,46.41,46.85,-0.44,-0.9392,110345.72,513101.99799999996,47.178000000000004,47.519,49.28566667,0.545688206,0.183134763,0.362553443,75.38239756,74.88449204,76.3782086,0.5801765720000001,606305
002594.SZ,20191227,46.2,46.85,46.0,46.0,46.41,-0.41,-0.8834,109621.27,507597.02200000006,47.178000000000004,47.519,49.28566667,0.546547302,0.255817271,0.290730031,61.57467582,69.96776016,44.78850715,0.498467049,446532
002594.SZ,20191230,46.35,47.8,46.02,47.64,46.0,1.64,3.5652,196477.12,925707.98,47.178000000000004,47.519,49.28566667,0.671818135,0.339017444,0.33280069100000004,66.03678065,67.66461801,62.78110593,0.542708204,174096
002594.SZ,20191231,47.51,48.1,46.9,47.67,47.64,0.03,0.063,132166.16,626863.8420000001,47.178000000000004,47.519,49.28566667,0.7647019140000001,0.42415433799999996,0.340547576,73.74371859,67.11839169,86.9943724,0.563146304,168013
002594.SZ,20200102,47.69,48.47,47.51,48.17,47.67,0.5,1.0489,159345.7,765516.493,47.178000000000004,47.519,49.28566667,0.868645593,0.513052589,0.355593004,88.74269006,76.17439643,113.8792773,0.53335334,144240
002594.SZ,20200103,48.2,48.99,47.68,48.04,48.17,-0.13,-0.2699,129936.07,628361.961,47.86,47.519,49.28566667,0.9298134840000001,0.596404768,0.333408716,84.04201058,82.17613974,87.77375226,0.397828175,283443
002594.SZ,20200106,47.39,49.19,47.19,48.28,48.04,0.24,0.4996,169871.38,822172.4720000001,47.86,47.519,49.28566667,0.986286179,0.67438105,0.311905129,79.26198181,84.01556082,69.7548238,0.5751968120000001,415016
002594.SZ,20200107,48.31,48.5,47.77,48.05,48.28,-0.23,-0.4764,93400.58,449013.435,47.86,47.519,49.28566667,1.0009438609999999,0.7396936120000001,0.261250248,70.27373272,77.8592417,55.10271474,0.50556776,294924
002594.SZ,20200108,47.55,48.35,47.15,47.28,48.05,-0.77,-1.6025,110974.45,529249.404,47.86,47.519,49.28566667,0.93959653,0.779674196,0.159922335,59.31174212,69.61581888,38.70358859,0.47200590299999995,501527
002594.SZ,20200109,47.75,48.2,47.38,47.65,47.28,0.37,0.7826,89217.0,425352.46200000006,47.86,47.519,49.28566667,0.9103404,0.805807437,0.104532963,52.03761755,60.541030799999994,35.03079107,0.568923318,375693
002594.SZ,20200110,47.66,47.66,46.61,46.92,47.65,-0.73,-1.5319999999999998,109294.63,512929.719,51.873999999999995,55.19,49.28566667,0.818811062,0.808408162,0.0104029,40.08023232,50.47653067,19.28763564,0.515333309,394223
002594.SZ,20200113,51.61,51.61,50.51,51.61,46.92,4.69,9.9957,518827.59,2662873.914,51.873999999999995,55.19,49.28566667,1.111899916,0.869106513,0.242793404,60.03843504,50.71876164,78.67778184,0.45503418700000003,609729
002594.SZ,20200114,55.0,55.99,53.0,53.44,51.61,1.83,3.5458,614975.96,3356918.724,51.873999999999995,55.19,49.28566667,1.474839618,0.990253134,0.484586484,67.06855538,55.72907425,89.74751763,0.384829177,1066450
002594.SZ,20200115,54.01,54.75,52.28,53.31,53.44,-0.13,-0.2433,298705.23,1594534.514,51.873999999999995,55.19,49.28566667,1.732016425,1.1386057920000001,0.593410633,81.41435679,69.50711573,105.2288389,0.34726949799999995,960226
002594.SZ,20200116,53.49,54.54,51.78,54.09,53.31,0.78,1.4631,335737.07,1778235.678,51.873999999999995,55.19,49.28566667,1.975992369,1.306083107,0.669909262,74.66240227,74.38177148,75.22366386,0.634255692,293081
002594.SZ,20200117,53.86,59.5,53.2,57.95,54.09,3.86,7.1363,530600.38,3022542.423,58.506,55.19,49.28566667,2.45254341,1.535375168,0.917168242,79.71596081,78.59757329,81.95273586,0.525228889,270022
002594.SZ,20200120,57.3,59.9,56.5,58.76,57.95,0.81,1.3978,300775.62,1742179.866,58.506,55.19,49.28566667,2.8625757810000003,1.800815291,1.061760491,86.38047764,80.25294691,98.63553909,0.44874636,379797
002594.SZ,20200121,57.72,57.73,56.55,56.72,58.76,-2.04,-3.4717,203836.57,1161444.87,58.506,55.19,49.28566667,2.9884692260000003,2.038346078,0.950123148,85.1565104,83.75098295,87.96756531,0.626579343,307123
002594.SZ,20200122,56.5,60.5,56.1,59.27,56.72,2.55,4.4958,327979.95,1927419.4330000002,58.506,55.19,49.28566667,3.256465865,2.281970035,0.97449583,86.21302169,85.91666991,86.80572526,0.559335547,270556
002594.SZ,20200123,57.99,61.88,57.51,59.83,59.27,0.56,0.9448,291584.96,1735366.427,58.506,55.19,49.28566667,3.473996385,2.520375305,0.95362108,83.06234664,84.81062625,79.56578744,0.634774215,329985
002594.SZ,20200203,53.85,54.48,53.85,53.85,59.83,-5.98,-9.995,100398.0,540735.185,57.934,58.328,62.248000000000005,3.12779954,2.641860152,0.48593938799999997,64.53661822,77.93732885,37.73519697,0.432983089,309831
002594.SZ,20200204,54.0,57.5,54.0,56.36,53.85,2.51,4.6611,367775.3,2057907.669,57.934,58.328,62.248000000000005,3.0211461760000002,2.7177173569999997,0.30342881899999996,49.27056029999999,65.62317506,16.56533079,0.430577541,383667
002594.SZ,20200205,57.7,62.0,56.99,60.81,56.36,4.45,7.8957,446230.25,2698234.9639999997,57.934,58.328,62.248000000000005,3.258142587,2.825802403,0.43234018399999996,51.39924951,55.06880935,44.06012985,0.435754111,297708
002594.SZ,20200206,58.45,60.85,58.4,60.75,60.81,-0.06,-0.0987,301131.81,1792085.7519999999,57.934,58.328,62.248000000000005,3.4019073810000005,2.9410233989999996,0.460883983,73.16605119,57.945287,103.6075796,0.437288511,536195
002594.SZ,20200207,60.74,60.74,56.66,57.9,60.75,-2.85,-4.6914,321281.59,1868897.083,57.934,58.328,62.248000000000005,3.2484250130000003,3.0025037219999997,0.24592129199999999,74.61495682,66.39341918,91.05803211,0.5289233720000001,257664
002594.SZ,20200210,59.2,63.36,58.85,60.93,57.9,3.03,5.2332,352796.46,2143782.477,58.722,58.328,62.248000000000005,3.332865608,3.068576099,0.264289509,69.97888520000001,72.58663107,64.76339346,0.41354113299999995,531433
002594.SZ,20200211,60.0,60.12,58.28,59.04,60.93,-1.89,-3.1019,196175.74,1162310.506,58.722,58.328,62.248000000000005,3.2102721639999996,3.0969153119999997,0.113356852,59.57177785,68.05520662,42.604920299999996,0.35162688200000003,462217
002594.SZ,20200212,59.04,60.6,58.35,59.19,59.04,0.15,0.2541,197455.56,1171671.7040000001,58.722,58.328,62.248000000000005,3.089604683,3.0954531860000003,-0.0058485030000000006,61.72450053,63.75838786,57.65672586,0.46248286899999996,285442
002594.SZ,20200213,58.5,60.13,57.5,57.55,59.19,-1.64,-2.7707,236947.03,1387055.8290000001,58.722,58.328,62.248000000000005,2.8290292530000003,3.0421683999999996,-0.213139146,49.87732212,57.05786683,35.51623269,0.411174766,505712
002594.SZ,20200214,57.56,57.9,56.44,56.9,57.55,-0.65,-1.1295,211173.83,1205977.325,58.722,58.328,62.248000000000005,2.540783212,2.941891362,-0.40110815,42.01357995,51.2051342,23.63047145,0.24090372,524982
002594.SZ,20200217,56.91,58.56,56.91,58.48,56.9,1.58,2.7768,209889.0,1215249.654,63.092,65.96300000000001,62.248000000000005,2.412034511,2.835919992,-0.423885481,33.12302969,41.67131058,16.0264679,0.364109085,376551
